utc_datetime,dji,dxy,ftxin25,hyg,n225,ndx,spvixstr,spx,topx,vix
2020-06-02 00:00:00+00:00,25475.02,97.874,17759.95,82.72,22062.39,9598.887,57.81,3055.73,1568.75,28.23
2020-06-03 00:00:00+00:00,25742.65,97.572,17797.79,83.54,22325.61,9657.307,55.76,3080.82,1587.68,26.84
2020-06-04 00:00:00+00:00,26269.89,97.325,18058.23,83.93,22613.76,9704.688,53.66,3122.87,1599.08,25.66
2020-06-05 00:00:00+00:00,26281.82,96.754,18105.39,83.67,22695.74,9629.664,53.06,3112.35,1603.82,25.81
2020-06-06 00:00:00+00:00,27110.98,96.954,18247.44,84.46,22863.73,9824.39,50.23,3193.93,1612.48,24.52
2020-06-07 00:00:00+00:00,,,,,,,,,,
2020-06-08 00:00:00+00:00,,96.735,,,,,,,,
2020-06-09 00:00:00+00:00,27572.44,96.625,18138.78,84.56,23178.1,9901.521,51.62,3232.39,1630.72,25.81
2020-06-10 00:00:00+00:00,27272.3,96.455,18266.06,83.9,23091.03,9967.174,54.7,3207.18,1628.43,27.57
2020-06-11 00:00:00+00:00,26989.99,96.158,18396.09,83.78,23124.95,10094.256,53.87,3190.14,1624.71,27.57
2020-06-12 00:00:00+00:00,25128.17,96.844,18083.15,81.63,22472.91,9588.479,74.84,3002.1,1588.92,40.79
2020-06-13 00:00:00+00:00,25605.54,97.089,17890.66,82.44,22305.48,9663.775,65.52,3041.31,1570.68,36.09
2020-06-14 00:00:00+00:00,,,,,,,,,,
2020-06-15 00:00:00+00:00,,97.173,,,,,,,,
2020-06-16 00:00:00+00:00,25763.16,96.543,17534.36,83.24,21530.95,9776.891,64.03,3066.59,1530.78,34.4
2020-06-17 00:00:00+00:00,26289.98,96.995,18016.05,83.58,22582.21,9949.366,63.15,3124.74,1593.45,33.67
2020-06-18 00:00:00+00:00,26119.61,97.076,18045.05,83.19,22455.76,9982.479,63.15,3113.49,1587.09,33.47
2020-06-19 00:00:00+00:00,26080.1,97.438,18054.08,83.16,22355.46,10012.053,63.07,3115.34,1583.09,32.94
2020-06-20 00:00:00+00:00,25871.46,97.663,18199.72,82.88,22478.79,10008.644,66.21,3097.74,1582.8,35.12
2020-06-21 00:00:00+00:00,,,,,,10008.644,,,,
2020-06-22 00:00:00+00:00,,97.685,,,,,,,,
2020-06-23 00:00:00+00:00,26024.96,96.899,17997.46,82.82,22437.27,10130.33,59.48,3117.86,1579.09,31.77
2020-06-24 00:00:00+00:00,26156.1,96.636,18259.06,82.94,22549.05,10209.817,60.03,3131.29,1587.14,31.37
2020-06-25 00:00:00+00:00,25445.94,97.246,18223.36,82.09,22534.32,10002.697,63.1,3050.33,1580.5,33.84
2020-06-26 00:00:00+00:00,25745.6,97.383,,82.12,22259.79,10101.834,60.58,3083.76,1561.85,32.22
2020-06-27 00:00:00+00:00,25015.55,97.499,17986.32,81.34,22512.08,9849.356,64.89,3009.05,1577.37,34.73
2020-06-28 00:00:00+00:00,,,,,,9849.356,,,,
2020-06-29 00:00:00+00:00,,97.483,,,,,,,,
2020-06-30 00:00:00+00:00,25595.8,97.422,17767.6,80.88,21995.04,9961.163,61.1,3053.24,1549.22,31.78
2020-07-01 00:00:00+00:00,25812.88,97.393,17748.04,81.62,22288.14,10156.852,58.69,3100.29,1558.77,30.43
2020-07-02 00:00:00+00:00,25734.97,97.161,,81.53,22121.73,10279.248,56.76,3115.86,1538.61,28.62
2020-07-03 00:00:00+00:00,25827.36,97.235,18338.11,82.13,22145.96,10341.892,55.36,3130.01,1542.76,27.68
2020-07-04 00:00:00+00:00,,97.152,18824.35,,22306.48,10341.892,,,1552.33,
2020-07-05 00:00:00+00:00,,,,,,,,,,
2020-07-06 00:00:00+00:00,,97.175,,,,,,,,
2020-07-07 00:00:00+00:00,26287.03,96.748,19693.82,82.72,22714.44,10604.058,55.64,3179.72,1577.15,27.94
2020-07-08 00:00:00+00:00,25890.18,96.974,19369.1,82.17,22614.69,10524.011,57.71,3145.32,1571.71,29.43
2020-07-09 00:00:00+00:00,26067.28,96.452,19822.06,82.39,22438.65,10666.701,56.13,3169.94,1557.23,28.08
2020-07-10 00:00:00+00:00,25706.09,96.772,20054.62,82.21,22529.29,10754.592,57.55,3152.05,1557.24,29.26
2020-07-11 00:00:00+00:00,26075.3,96.656,19568.87,82.49,22290.81,10836.333,55.53,3185.04,1535.2,27.29
2020-07-12 00:00:00+00:00,,,,,,10836.333,,,,
2020-07-13 00:00:00+00:00,,96.606,,,,,,,,
2020-07-14 00:00:00+00:00,26085.8,96.552,19511.11,82.04,22784.74,10602.208,60.68,3155.22,1573.02,32.19
2020-07-15 00:00:00+00:00,26642.59,96.152,19099.99,82.74,22587.01,10689.52,57.29,3197.52,1565.15,29.52
2020-07-16 00:00:00+00:00,26870.1,96.005,19101.0,83.21,22945.5,10701.679,55.47,3226.56,1589.51,27.76
2020-07-17 00:00:00+00:00,26734.71,96.274,18495.01,83.29,22770.36,10626.46,55.25,3215.57,1579.06,28.0
2020-07-18 00:00:00+00:00,26671.95,96.013,18625.31,83.52,22696.42,10645.22,52.77,3224.73,1573.85,25.68
2020-07-19 00:00:00+00:00,,,,,,,,,,
2020-07-20 00:00:00+00:00,,95.929,,,,,,,,
2020-07-21 00:00:00+00:00,26680.87,95.736,18794.56,84.02,22717.48,10952.076,50.07,3251.84,1577.03,24.46
2020-07-22 00:00:00+00:00,26840.4,95.135,19259.28,84.41,22884.22,10833.074,50.6,3257.3,1582.74,24.84
2020-07-23 00:00:00+00:00,27005.84,95.013,18788.61,84.58,22751.61,10870.754,49.55,3276.02,1572.96,24.32
2020-07-24 00:00:00+00:00,26652.33,94.794,18936.41,84.52,,10580.591,52.28,3235.66,,26.08
2020-07-25 00:00:00+00:00,26469.89,94.345,18408.19,84.6,,10483.132,52.25,3215.63,,25.84
2020-07-26 00:00:00+00:00,,,,,,,,,,
2020-07-27 00:00:00+00:00,,94.363,,,,,,,,
2020-07-28 00:00:00+00:00,26584.77,93.538,18296.79,84.8,22715.85,10674.375,50.25,3239.41,1576.69,24.74
2020-07-29 00:00:00+00:00,26379.28,93.76,18477.19,84.58,22657.38,10532.502,50.23,3218.44,1569.12,25.44
2020-07-30 00:00:00+00:00,26539.57,93.355,18542.03,85.05,22397.11,10662.983,49.05,3258.44,1549.04,24.1
2020-07-31 00:00:00+00:00,26313.65,92.795,18405.43,85.23,22339.23,10715.507,49.73,3246.22,1539.47,24.76
2020-08-01 00:00:00+00:00,26428.32,93.455,18296.64,85.39,21710.0,10905.881,49.21,3271.12,1496.06,24.46
2020-08-02 00:00:00+00:00,,,,,,10905.881,,,,
2020-08-03 00:00:00+00:00,,93.409,,,,,,,,
2020-08-04 00:00:00+00:00,26664.4,93.542,18383.66,85.07,22195.38,11055.076,48.98,3294.61,1522.64,24.28
2020-08-05 00:00:00+00:00,26828.47,93.151,18890.13,85.04,22573.66,11096.539,47.36,3306.51,1555.26,23.76
2020-08-06 00:00:00+00:00,27201.52,92.778,18950.11,85.19,22514.85,11125.439,46.58,3327.77,1554.71,22.99
2020-08-07 00:00:00+00:00,27386.98,92.816,18947.62,85.38,22418.15,11267.085,46.03,3349.16,1549.88,22.65
2020-08-08 00:00:00+00:00,27433.48,93.391,18683.57,85.17,22329.94,11139.387,45.81,3351.28,1546.74,22.21
2020-08-09 00:00:00+00:00,,,,,,11139.387,,,,
2020-08-10 00:00:00+00:00,,93.427,,,,,,,,
2020-08-11 00:00:00+00:00,27791.44,93.622,18575.65,85.21,,11085.168,44.54,3360.47,,22.13
2020-08-12 00:00:00+00:00,27686.91,93.689,18773.53,84.44,22750.24,10876.08,46.23,3333.69,1585.96,24.03
2020-08-13 00:00:00+00:00,27976.84,93.366,18819.09,84.46,22843.96,11157.722,44.07,3380.35,1605.53,22.28
2020-08-14 00:00:00+00:00,27896.72,93.246,18862.8,84.23,23249.61,11178.37,44.01,3373.43,1624.15,22.13
2020-08-15 00:00:00+00:00,27931.02,93.095,19011.86,84.08,23289.36,11164.447,44.15,3372.85,1623.38,22.05
2020-08-16 00:00:00+00:00,,,,,,11164.447,,,,
2020-08-17 00:00:00+00:00,,93.012,,,,,,,,
2020-08-18 00:00:00+00:00,27844.91,92.817,19209.27,84.58,23096.75,11288.57,42.18,3381.99,1609.82,21.35
2020-08-19 00:00:00+00:00,27778.07,92.202,19505.01,84.71,23051.08,11399.033,41.63,3389.78,1610.85,21.51
2020-08-20 00:00:00+00:00,27692.88,92.993,19360.12,84.47,23110.61,11318.644,42.86,3374.85,1613.73,22.54
2020-08-21 00:00:00+00:00,27739.73,92.684,19190.07,84.75,22880.62,11477.049,42.31,3385.51,1599.2,22.72
2020-08-22 00:00:00+00:00,27930.33,93.201,19387.61,84.74,22920.3,11555.164,42.44,3397.16,1604.06,22.54
2020-08-23 00:00:00+00:00,,,,,,,,,,
2020-08-24 00:00:00+00:00,,93.199,,,,,,,,
2020-08-25 00:00:00+00:00,28308.46,93.277,19809.9,85.13,22985.51,11626.173,42.31,3431.28,1607.13,22.37
2020-08-26 00:00:00+00:00,28248.44,93.01,19637.13,85.22,23296.77,11721.805,41.83,3443.62,1625.23,22.03
2020-08-27 00:00:00+00:00,28331.92,92.827,19694.1,85.21,23290.86,11971.941,42.9,3478.73,1624.48,23.27
2020-08-28 00:00:00+00:00,28492.27,93.024,19770.17,85.08,23208.86,11926.162,44.39,3484.55,1615.89,24.47
2020-08-29 00:00:00+00:00,28653.87,92.301,19706.26,85.15,22882.65,11995.855,44.52,3508.01,1604.87,22.96
2020-08-30 00:00:00+00:00,,,,,,11995.855,,,,
2020-08-31 00:00:00+00:00,,92.23,,,,,,,,
2020-09-01 00:00:00+00:00,28430.05,92.181,19383.34,85.03,23139.76,12110.698,46.34,3500.31,1618.18,26.41
2020-09-02 00:00:00+00:00,28645.66,92.246,19545.26,85.15,23138.07,12292.863,46.92,3526.65,1615.81,26.12
2020-09-03 00:00:00+00:00,29100.5,92.69,19613.25,85.25,23247.15,12420.543,48.75,3580.84,1623.4,26.57
2020-09-04 00:00:00+00:00,28292.73,92.834,19341.67,84.72,23465.53,11771.365,55.1,3455.06,1631.24,33.6
2020-09-05 00:00:00+00:00,28133.31,92.974,19253.89,84.49,23205.43,11622.131,50.12,3426.96,1616.6,30.75
2020-09-06 00:00:00+00:00,,,,,,11622.131,,,,
2020-09-07 00:00:00+00:00,,92.875,,,,,,,,
2020-09-08 00:00:00+00:00,,93.054,18955.32,,23089.95,,,,1609.74,
2020-09-09 00:00:00+00:00,27500.89,93.543,18973.87,84.02,23274.13,11068.257,48.82,3331.84,1620.89,31.46
2020-09-10 00:00:00+00:00,27940.47,93.261,18749.94,84.68,23032.54,11395.846,46.61,3398.96,1605.4,28.81
2020-09-11 00:00:00+00:00,27534.58,93.348,18677.48,84.28,23235.47,11154.124,46.1,3339.19,1624.86,29.71
2020-09-12 00:00:00+00:00,27665.64,93.271,18863.63,84.45,23406.49,11087.4,44.58,3340.97,1636.64,26.87
2020-09-13 00:00:00+00:00,,,,,,11087.4,,,,
2020-09-14 00:00:00+00:00,,93.268,,,,,,,,
2020-09-15 00:00:00+00:00,27993.33,93.053,18975.07,84.36,23559.3,11277.763,43.85,3383.54,1651.1,25.85
2020-09-16 00:00:00+00:00,27995.6,93.12,18970.85,84.59,23454.89,11438.874,42.56,3401.2,1640.84,25.59
2020-09-17 00:00:00+00:00,28032.38,93.19,19059.54,84.59,23475.53,11247.599,42.7,3385.49,1644.35,26.04
2020-09-18 00:00:00+00:00,27901.98,92.898,18778.39,84.5,23319.37,11080.951,41.74,3357.01,1638.4,26.46
2020-09-19 00:00:00+00:00,27657.42,92.999,18960.8,84.29,23360.3,10936.982,42.08,3319.47,1646.42,25.83
2020-09-20 00:00:00+00:00,,,,,,10936.982,,,,
2020-09-21 00:00:00+00:00,,92.957,,,,,,,,
2020-09-22 00:00:00+00:00,27147.7,93.569,18639.62,83.61,,10980.22,43.66,3281.06,,27.78
2020-09-23 00:00:00+00:00,27288.18,93.982,18535.95,83.9,,11186.371,43.95,3315.57,,26.86
2020-09-24 00:00:00+00:00,26763.13,94.387,18532.48,83.05,23346.49,10833.333,45.49,3236.92,1644.25,28.58
2020-09-25 00:00:00+00:00,26815.44,94.309,18072.39,83.1,23087.82,10896.471,45.34,3246.59,1626.44,28.51
2020-09-26 00:00:00+00:00,27173.96,94.577,17893.22,82.95,23204.62,11151.133,44.05,3298.46,1634.23,26.38
2020-09-27 00:00:00+00:00,,,,,,11151.133,,,,
2020-09-28 00:00:00+00:00,,94.541,,,,,,,,
2020-09-29 00:00:00+00:00,27584.06,94.156,18110.79,83.49,23511.62,11364.45,43.7,3351.6,1661.93,26.19
2020-09-30 00:00:00+00:00,27452.66,93.866,17947.31,83.56,23539.1,11322.954,42.32,3335.47,1658.1,26.27
2020-10-01 00:00:00+00:00,27781.7,93.828,18259.94,83.9,23185.12,11418.063,43.26,3363.0,1625.49,26.37
2020-10-02 00:00:00+00:00,27816.9,93.735,,83.83,23184.93,11583.203,43.25,3380.8,1625.49,26.7
2020-10-03 00:00:00+00:00,27682.81,93.809,,83.83,23029.9,11255.694,44.71,3348.44,1609.22,27.63
2020-10-04 00:00:00+00:00,,,,,,11255.694,,,,
2020-10-05 00:00:00+00:00,,93.808,,,,,,,,
2020-10-06 00:00:00+00:00,28148.64,93.412,18411.28,84.46,23312.14,11509.063,43.21,3408.63,1637.25,27.96
2020-10-07 00:00:00+00:00,27772.76,93.813,18654.65,84.27,23433.73,11291.274,43.45,3360.95,1645.75,29.48
2020-10-08 00:00:00+00:00,28303.46,93.617,18853.97,84.57,23422.82,11503.194,42.38,3419.45,1646.47,28.06
2020-10-09 00:00:00+00:00,28425.51,93.547,18890.11,84.77,23647.07,11550.943,40.32,3446.83,1655.47,26.36
2020-10-10 00:00:00+00:00,28586.9,93.06,18861.14,84.95,23619.69,11725.851,38.48,3477.13,1647.38,25.0
2020-10-11 00:00:00+00:00,,,,,,11725.851,,,,
2020-10-12 00:00:00+00:00,,93.112,,,,,,,,
2020-10-13 00:00:00+00:00,28837.52,93.042,19466.66,85.38,23558.69,12088.106,37.84,3534.22,1643.35,25.07
2020-10-14 00:00:00+00:00,28679.81,93.546,,85.0,23601.78,12083.171,37.98,3511.93,1649.1,26.07
2020-10-15 00:00:00+00:00,28514.0,93.428,19461.52,84.79,23626.73,11985.359,37.66,3488.67,1643.9,26.4
2020-10-16 00:00:00+00:00,28494.2,93.798,19083.11,84.73,23507.23,11898.573,38.53,3483.34,1631.79,26.97
2020-10-17 00:00:00+00:00,28606.31,93.722,19437.83,84.63,23410.63,11852.168,38.75,3483.81,1617.69,27.41
2020-10-18 00:00:00+00:00,,,,,,11852.168,,,,
2020-10-19 00:00:00+00:00,,93.704,,,,,,,,
2020-10-20 00:00:00+00:00,28195.42,93.428,19485.6,84.33,23671.13,11634.349,40.37,3426.92,1637.98,29.18
2020-10-21 00:00:00+00:00,28308.79,93.047,19492.38,84.63,23567.04,11677.836,40.06,3443.12,1625.74,29.35
2020-10-22 00:00:00+00:00,28210.82,92.724,19744.54,84.62,23639.46,11665.366,39.06,3435.56,1637.6,28.65
2020-10-23 00:00:00+00:00,28363.66,92.965,19817.78,84.77,23474.27,11662.914,38.53,3453.49,1619.79,28.11
2020-10-24 00:00:00+00:00,28335.57,92.746,19818.22,84.87,23516.59,11692.572,38.48,3465.39,1625.32,27.55
2020-10-25 00:00:00+00:00,,,,,,11692.572,,,,
2020-10-26 00:00:00+00:00,,92.8,,,,,,,,
2020-10-27 00:00:00+00:00,27685.38,93.071,,84.12,23494.34,11504.519,41.73,3400.97,1618.98,32.46
2020-10-28 00:00:00+00:00,27463.19,93.142,19638.61,84.16,23485.8,11598.945,41.88,3390.68,1617.53,33.35
2020-10-29 00:00:00+00:00,26519.95,93.432,19688.9,83.46,23418.51,11142.756,47.86,3271.03,1612.55,40.28
2020-10-30 00:00:00+00:00,26659.11,93.884,19726.09,83.7,23331.94,11350.743,44.29,3310.11,1610.93,37.59
2020-10-31 00:00:00+00:00,26501.6,93.881,19353.15,83.88,22977.13,11052.946,45.85,3269.96,1579.33,38.02
2020-11-01 00:00:00+00:00,,,,,,11052.946,,,,
2020-11-02 00:00:00+00:00,,94.101,,,,,,,,
2020-11-03 00:00:00+00:00,26925.05,94.037,19738.29,83.72,23295.48,11084.757,44.78,3310.24,1607.95,37.13
2020-11-04 00:00:00+00:00,27480.03,93.339,19960.87,84.44,,11279.91,42.37,3369.02,,35.55
2020-11-05 00:00:00+00:00,27847.66,93.478,20033.0,85.23,23695.23,11777.016,38.7,3443.44,1627.25,29.57
2020-11-06 00:00:00+00:00,28390.18,92.633,20870.04,85.53,24105.28,12078.066,38.04,3510.45,1649.94,27.58
2020-11-07 00:00:00+00:00,28323.4,92.236,20889.86,85.23,24325.23,12091.346,35.52,3509.44,1658.49,24.86
2020-11-08 00:00:00+00:00,,,,,,12091.346,,,,
2020-11-09 00:00:00+00:00,,92.164,,,,,,,,
2020-11-10 00:00:00+00:00,29157.97,92.829,21225.39,85.88,24839.84,11830.385,34.79,3550.5,1681.9,25.75
2020-11-11 00:00:00+00:00,29420.92,92.717,20937.86,85.76,24905.59,11624.286,33.63,3545.53,1700.8,24.8
2020-11-12 00:00:00+00:00,29397.63,92.991,20583.47,85.73,25349.6,11892.93,32.9,3572.66,1729.07,23.45
2020-11-13 00:00:00+00:00,29080.17,92.958,20762.54,85.15,25520.88,11827.14,35.15,3537.01,1726.23,25.35
2020-11-14 00:00:00+00:00,29479.81,92.721,20815.17,85.44,25385.87,11937.845,32.95,3585.15,1703.22,23.1
2020-11-15 00:00:00+00:00,,,,85.435,,11937.845,,,,
2020-11-16 00:00:00+00:00,,92.648,,,,,,,,
2020-11-17 00:00:00+00:00,29950.44,92.549,20918.91,85.92,25906.93,12013.385,32.24,3626.91,1731.81,22.45
2020-11-18 00:00:00+00:00,29783.35,92.438,20728.53,85.95,26014.62,11977.49,31.62,3609.53,1734.66,22.71
2020-11-19 00:00:00+00:00,29438.42,92.409,20822.43,85.79,25728.14,11894.71,32.73,3567.79,1720.65,23.84
2020-11-20 00:00:00+00:00,29483.23,92.343,20617.56,85.96,25634.34,11985.43,32.22,3581.87,1726.41,23.11
2020-11-21 00:00:00+00:00,29263.48,92.397,20715.92,85.92,25527.37,11906.441,32.09,3557.54,1727.39,23.7
2020-11-22 00:00:00+00:00,,,,,,11906.441,,,,
2020-11-23 00:00:00+00:00,,92.324,,,,,,,,
2020-11-24 00:00:00+00:00,29591.27,92.518,20934.63,86.05,,11905.941,31.77,3577.59,,22.66
2020-11-25 00:00:00+00:00,30046.24,92.161,20801.59,86.31,26165.59,12079.806,31.23,3635.41,1762.4,21.64
2020-11-26 00:00:00+00:00,29872.47,91.994,20648.61,86.27,26296.86,12152.215,30.02,3629.65,1767.67,21.25
2020-11-27 00:00:00+00:00,,92.031,20994.32,,26537.31,12152.215,30.02,,1778.25,
2020-11-28 00:00:00+00:00,29910.37,91.782,21238.29,86.41,26644.71,12258.212,30.28,3638.35,1786.52,20.84
2020-11-29 00:00:00+00:00,,,,,,12258.212,,,,
2020-11-30 00:00:00+00:00,,91.724,,,,,,,,
2020-12-01 00:00:00+00:00,29638.64,91.992,20690.03,86.32,26433.62,12268.316,29.71,3621.63,1754.92,20.57
2020-12-02 00:00:00+00:00,29823.92,91.186,20930.55,86.2,26787.54,12455.326,29.96,3662.45,1768.38,20.77
2020-12-03 00:00:00+00:00,29883.79,91.018,20708.99,86.44,26800.98,12456.407,29.8,3669.01,1773.97,21.17
2020-12-04 00:00:00+00:00,29969.52,90.695,20730.21,86.49,26809.37,12467.129,30.08,3666.72,1775.25,21.28
2020-12-05 00:00:00+00:00,30218.26,90.805,20779.19,86.85,26751.24,12528.483,29.63,3699.12,1775.94,20.79
2020-12-06 00:00:00+00:00,,,,,,12528.483,,,,
2020-12-07 00:00:00+00:00,,90.828,,,,,,,,
2020-12-08 00:00:00+00:00,30069.79,90.863,20495.03,86.81,26547.44,12596.469,29.71,3691.96,1760.75,21.3
2020-12-09 00:00:00+00:00,30173.88,90.938,20387.17,86.74,26467.08,12635.721,28.67,3702.25,1758.81,20.68
2020-12-10 00:00:00+00:00,30068.81,91.102,20451.9,86.61,26817.94,12364.638,29.74,3672.82,1779.42,22.27
2020-12-11 00:00:00+00:00,29999.26,90.776,20336.7,86.77,26756.24,12401.743,30.03,3668.1,1776.21,22.52
2020-12-12 00:00:00+00:00,30046.37,90.98,20459.5,86.68,26652.52,12375.41,31.18,3663.46,1782.01,23.31
2020-12-13 00:00:00+00:00,,,,,,12375.41,,,,
2020-12-14 00:00:00+00:00,,90.777,,,,,,,,
2020-12-15 00:00:00+00:00,29861.55,90.71,20346.15,86.7,26732.44,12462.21,31.87,3647.49,1790.52,24.72
2020-12-16 00:00:00+00:00,30199.31,90.476,20216.66,86.97,26687.84,12595.922,30.45,3694.62,1782.05,22.89
2020-12-17 00:00:00+00:00,30154.54,90.243,20360.15,86.84,26757.4,12668.163,29.38,3701.17,1786.83,22.5
2020-12-18 00:00:00+00:00,30303.37,89.805,20546.68,86.61,26806.67,12752.06,29.05,3722.48,1792.58,21.93
2020-12-19 00:00:00+00:00,30179.05,89.924,20433.16,86.68,26763.39,12738.181,29.47,3709.41,1793.24,21.57
2020-12-20 00:00:00+00:00,,,,,,12738.181,,,,
2020-12-21 00:00:00+00:00,,90.276,,,,,,,,
2020-12-22 00:00:00+00:00,30216.45,90.092,20353.52,86.37,26714.42,12690.257,31.95,3694.92,1789.05,25.16
2020-12-23 00:00:00+00:00,30015.51,90.606,20240.86,86.54,26436.39,12717.562,31.36,3687.26,1761.12,24.23
2020-12-24 00:00:00+00:00,30129.83,90.331,20438.49,86.87,26524.79,12653.137,30.09,3690.01,1765.21,23.31
2020-12-25 00:00:00+00:00,30199.87,90.329,20237.69,87.05,26668.35,12711.009,29.21,3703.06,1774.27,21.53
2020-12-26 00:00:00+00:00,,90.223,,,26656.61,12711.009,29.21,,1778.41,
2020-12-27 00:00:00+00:00,,,,,,,,,,
2020-12-28 00:00:00+00:00,,90.203,,,,,,,,
2020-12-29 00:00:00+00:00,30403.97,90.288,19970.99,87.16,26854.03,12838.861,29.07,3735.36,1788.04,21.7
2020-12-30 00:00:00+00:00,30335.67,89.969,20237.64,87.05,27568.15,12843.491,30.15,3727.04,1819.18,23.08
2020-12-31 00:00:00+00:00,30409.56,89.604,20762.98,87.23,27444.17,12845.357,29.1,3732.04,1804.68,22.77
2021-01-01 00:00:00+00:00,30606.48,89.923,20979.01,87.3,,12888.284,29.07,3756.07,,22.75
2021-01-02 00:00:00+00:00,,89.931,,,,12888.284,29.07,,,
2021-01-03 00:00:00+00:00,,,,,,,,,,
2021-01-04 00:00:00+00:00,,89.931,,,,,,,,
2021-01-05 00:00:00+00:00,30223.89,89.907,20975.39,87.12,27258.38,12694.665,31.52,3700.65,1794.59,26.97
2021-01-06 00:00:00+00:00,30391.6,89.49,21045.17,87.15,27158.63,12802.376,30.56,3726.86,1791.22,25.34
2021-01-07 00:00:00+00:00,30829.4,89.408,21405.36,86.99,27055.94,12623.353,30.36,3748.14,1796.18,25.07
2021-01-08 00:00:00+00:00,31041.13,89.818,21193.33,87.24,27490.13,12939.571,28.58,3803.79,1826.3,22.37
2021-01-09 00:00:00+00:00,31097.97,90.066,21384.59,87.37,28139.03,13105.199,28.29,3824.68,1854.94,21.56
2021-01-10 00:00:00+00:00,,,,,,13105.199,,,,
2021-01-11 00:00:00+00:00,,90.303,,,,,,,,
2021-01-12 00:00:00+00:00,31008.69,90.524,21531.36,86.9,,12902.491,29.98,3799.61,,24.08
2021-01-13 00:00:00+00:00,31068.69,90.042,21690.28,87.01,28164.34,12892.092,29.0,3801.19,1857.94,23.33
2021-01-14 00:00:00+00:00,31060.47,90.332,21661.24,87.27,28456.59,12973.633,28.53,3809.84,1864.4,22.21
2021-01-15 00:00:00+00:00,30991.52,90.245,21967.98,87.25,28698.26,12898.689,28.86,3795.54,1873.28,23.25
2021-01-16 00:00:00+00:00,30814.26,90.784,22024.04,87.11,28519.18,12803.933,29.6,3768.25,1856.61,24.34
2021-01-17 00:00:00+00:00,,,,,,12803.933,,,,
2021-01-18 00:00:00+00:00,,90.873,,,,,,,,
2021-01-19 00:00:00+00:00,,90.779,22282.19,,28242.21,,29.6,,1845.49,
2021-01-20 00:00:00+00:00,30930.52,90.476,22818.62,87.36,28633.46,12996.537,28.75,3798.91,1855.84,23.24
2021-01-21 00:00:00+00:00,31188.38,90.433,23467.63,87.52,28523.26,13296.45,28.24,3851.85,1849.58,21.58
2021-01-22 00:00:00+00:00,31176.01,90.077,23422.3,87.47,28756.86,13404.986,27.97,3853.07,1860.64,21.32
2021-01-23 00:00:00+00:00,30996.98,90.212,23132.45,87.3,28631.45,13366.397,28.36,3841.47,1856.64,21.91
2021-01-24 00:00:00+00:00,,,,,,13366.397,,,,
2021-01-25 00:00:00+00:00,,90.229,,,,,,,,
2021-01-26 00:00:00+00:00,30960.0,90.344,23866.87,87.32,28822.29,13483.291,29.54,3855.36,1862.0,23.19
2021-01-27 00:00:00+00:00,30937.04,90.171,23239.97,87.19,28546.18,13490.186,29.02,3849.62,1848.0,23.02
2021-01-28 00:00:00+00:00,30303.17,90.602,22985.63,86.94,28635.21,13112.65,35.25,3750.77,1860.07,37.21
2021-01-29 00:00:00+00:00,30603.36,90.537,22245.35,87.2,28197.42,13201.533,34.2,3787.38,1838.85,30.21
2021-01-30 00:00:00+00:00,29982.62,90.533,22045.34,86.97,27663.39,12925.376,36.31,3714.24,1808.78,33.09
2021-01-31 00:00:00+00:00,,,,,,12925.376,,,,
2021-02-01 00:00:00+00:00,,90.627,,,,,,,,
2021-02-02 00:00:00+00:00,30211.91,91.004,22657.88,86.93,28091.05,13248.9,34.32,3773.86,1829.84,30.24
2021-02-03 00:00:00+00:00,30687.48,91.052,23110.4,87.14,28362.17,13456.119,31.49,3826.31,1847.02,25.56
2021-02-04 00:00:00+00:00,30723.6,91.102,23269.27,87.21,28646.5,13402.374,29.89,3830.17,1871.09,22.91
2021-02-05 00:00:00+00:00,31055.86,91.528,22989.17,87.39,28341.95,13560.891,28.58,3871.74,1865.12,21.77
2021-02-06 00:00:00+00:00,31148.24,91.004,23038.75,87.52,28779.19,13603.956,28.47,3886.83,1890.95,20.87
2021-02-07 00:00:00+00:00,,,,,,13603.956,,,,
2021-02-08 00:00:00+00:00,,90.997,,,,,,,,
2021-02-09 00:00:00+00:00,31385.76,90.956,23076.89,87.78,29388.5,13695.024,28.3,3915.59,1923.95,21.24
2021-02-10 00:00:00+00:00,31375.83,90.456,23212.38,87.62,29505.93,13687.085,28.37,3911.23,1925.54,21.63
2021-02-11 00:00:00+00:00,31437.8,90.428,23794.49,87.6,29562.93,13655.268,28.89,3909.88,1930.82,21.99
2021-02-12 00:00:00+00:00,31430.7,90.408,23929.34,87.64,,13734.347,28.18,3916.38,,21.25
2021-02-13 00:00:00+00:00,31458.4,90.446,,87.78,29520.07,13807.696,27.24,3934.83,1933.88,19.97
2021-02-14 00:00:00+00:00,,,,,,13807.696,,,,
2021-02-15 00:00:00+00:00,,90.44,,,,,,,,
2021-02-16 00:00:00+00:00,,90.356,,,30084.15,,,,1953.94,
2021-02-17 00:00:00+00:00,31522.75,90.643,24153.25,87.64,30467.75,13773.766,27.49,3932.59,1965.08,21.46
2021-02-18 00:00:00+00:00,31613.02,90.919,24528.38,87.61,30292.19,13699.711,26.93,3931.33,1961.49,21.5
2021-02-19 00:00:00+00:00,31493.34,90.554,23960.49,87.49,30236.09,13637.513,27.14,3913.97,1941.91,22.49
2021-02-20 00:00:00+00:00,31494.32,90.34,23989.78,87.5,30017.92,13580.776,26.12,3906.71,1928.95,22.05
